-23,200000000000003; 0,000006243879965653644
-22,900000000000002; 0,00002784871718795943
-22,740000000000002; 0,00004527350892858477
-22,580000000000002; 0,0001110336318167639
-22,44; 0,0001497354648966174
-22,28; 0,0002826823553740307
-22,12; 0,00039573330070046323
-21,96; 0,0005969995805204003
-21,810000000000002; 0,001045876776029037
-21,5; 0,0019744882128159367
-21,36; 0,0029786945720946924
-21,200000000000003; 0,00386956670567413
-21,040000000000003; 0,004664780026090455
-20,900000000000002; 0,005623413251903491
-20,740000000000002; 0,006290733667073042
-20,580000000000002; 0,00758350766161681
-20,440000000000005; 0,008172175079787042
-20,28; 0,009851593726503158
-20,120000000000005; 0,011020664773064886
-19,980000000000004; 0,01144040919691338
-19,82; 0,012328467394420659
-19,660000000000004; 0,01379146461897362
-19,5; 0,015428073113327912
-19,36; 0,015428073113327912
-19,200000000000003; 0,017916235122600727
-19,04; 0,017258895017047565
-18,900000000000002; 0,01859861136250325
-18,740000000000002; 0,02159810182884239
-18,580000000000002; 0,019306977288832496
-18,44; 0,01859861136250325
-18,28; 0,023274647750370706
-18,120000000000005; 0,025081335026415658
-17,96; 0,020805675382171693
-17,82; 0,023274647750370706
-17,660000000000004; 0,024161110029318998
-17,5; 0,03138724856769567
-17,360000000000003; 0,03511191734215129
-17,200000000000003; 0,03783746898013885
-17,04; 0,028057692294338094
-16,900000000000002; 0,0338236739531846
-16,740000000000002; 0,03927858591310013
-16,580000000000002; 0,052969512263506914
-16,44; 0,0999999999999999
-16,28; 0,04393970560760788
-16,12; 0,1205504486910707
-23,040000000000003; 0,000011355200452592539
-21,660000000000004; 0,0014641461019252312
